planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_15_3_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_15_3_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_15_3_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_20_5_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_20_5_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_20_5_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_25_6_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_25_6_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_25_6_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_30_7_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_30_7_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_30_7_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_35_8_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_35_8_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_35_8_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_40_10_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_40_10_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_40_10_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_5_2_1,,SOLVED,True,9,,0.09,10.757,12.046,134.0,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_5_2_2,,SOLVED,True,9,,0.09,4.091,5.407,132.0,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_5_2_3,,SOLVED,True,10,,0.086,203.391,204.644,140.0,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_10_2_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_10_2_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_10_2_3,,TIMEOUT,,,,0.217,,1803.531,187.71,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_15_3_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_15_3_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_15_3_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_20_5_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_20_5_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_20_5_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_25_6_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_25_6_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_25_6_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_30_7_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_30_7_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_30_7_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_35_8_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_35_8_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_35_8_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_40_10_1,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_40_10_2,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_40_10_3,,KILLED,,,,,,,,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_5_2_1,,SOLVED,True,10,,0.081,4.084,5.277,132.0,
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_5_2_2,,TIMEOUT,,,,0.09,,1800.102,174.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_5_2_3,,SOLVED,True,10,,0.088,18.523,19.737,134.0,
PLASPPlanner-seq,numeric-domains,coins,pfile01,,SOLVED,True,15,,0.069,111.002,112.177,516.56,
PLASPPlanner-seq,numeric-domains,coins,pfile02,,TIMEOUT,,,,0.072,,1803.593,1560.27,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile03,,TIMEOUT,,,,0.071,,1801.442,837.77,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile04,,TIMEOUT,,,,0.072,,1802.294,1064.77,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile05,,TIMEOUT,,,,0.075,,1800.586,530.04,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile06,,TIMEOUT,,,,0.07,,1800.626,481.96,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile07,,TIMEOUT,,,,0.071,,1800.994,1113.42,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile08,,TIMEOUT,,,,0.071,,1801.043,553.45,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile09,,TIMEOUT,,,,0.075,,1802.739,1325.05,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile10,,TIMEOUT,,,,0.076,,1802.786,1235.71,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile11,,TIMEOUT,,,,0.071,,1801.463,551.77,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile12,,TIMEOUT,,,,0.072,,1805.921,1741.24,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile13,,TIMEOUT,,,,0.071,,1804.807,1313.93,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile14,,TIMEOUT,,,,0.072,,1814.682,2812.79,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile15,,TIMEOUT,,,,0.072,,1813.869,2832.84,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile16,,TIMEOUT,,,,0.072,,1825.795,5180.82,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile17,,TIMEOUT,,,,0.073,,1822.111,5150.93,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile18,,TIMEOUT,,,,0.071,,1809.717,5178.22,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,coins,pfile19,,MEMOUT,,,,0.071,,328.75,6207.67,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,coins,pfile20,,MEMOUT,,,,0.071,,121.299,6205.07,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_12,,TIMEOUT,,,,0.065,,1800.118,205.64,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_16,,TIMEOUT,,,,0.076,,1800.137,205.52,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_2,,SOLVED,True,1,,0.035,0.022,1.19,122.0,
PLASPPlanner-seq,numeric-domains,counters,fz_instance_20,,TIMEOUT,,,,0.083,,1800.129,203.98,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_24,,TIMEOUT,,,,0.108,,1800.128,194.84,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_28,,TIMEOUT,,,,0.11,,1800.131,203.64,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_32,,TIMEOUT,,,,0.119,,1800.215,216.82,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_36,,TIMEOUT,,,,0.188,,1800.209,220.4,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_4,,SOLVED,True,6,,0.04,0.054,1.296,124.0,
PLASPPlanner-seq,numeric-domains,counters,fz_instance_40,,TIMEOUT,,,,0.191,,1800.186,202.94,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,fz_instance_8,,TIMEOUT,,,,0.052,,1800.091,188.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_12,,TIMEOUT,,,,0.063,,1800.208,220.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_16,,TIMEOUT,,,,0.073,,1800.196,237.96,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_2,,SOLVED,True,3,,0.033,0.03,1.172,124.0,
PLASPPlanner-seq,numeric-domains,counters,inv_instance_20,,TIMEOUT,,,,0.082,,1800.2,210.38,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_24,,TIMEOUT,,,,0.104,,1800.199,241.03,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_28,,TIMEOUT,,,,0.112,,1800.216,245.59,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_32,,TIMEOUT,,,,0.129,,1800.296,255.62,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_36,,TIMEOUT,,,,0.227,,1800.248,261.33,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_4,,SOLVED,True,12,,0.038,3.016,4.178,128.0,
PLASPPlanner-seq,numeric-domains,counters,inv_instance_40,,TIMEOUT,,,,0.232,,1800.237,258.31,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,inv_instance_8,,TIMEOUT,,,,0.051,,1800.174,214.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_12_1,,TIMEOUT,,,,0.064,,1800.123,194.58,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_12_2,,TIMEOUT,,,,0.065,,1800.12,202.55,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_12_3,,TIMEOUT,,,,0.064,,1800.135,198.75,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_16_1,,TIMEOUT,,,,0.074,,1800.179,229.58,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_16_2,,TIMEOUT,,,,0.075,,1800.162,224.72,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_16_3,,TIMEOUT,,,,0.079,,1800.224,267.51,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_20_1,,TIMEOUT,,,,0.086,,1800.209,257.94,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_20_2,,TIMEOUT,,,,0.086,,1800.177,226.25,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_20_3,,TIMEOUT,,,,0.088,,1800.206,242.67,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_24_1,,TIMEOUT,,,,0.101,,1800.166,225.07,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_24_2,,TIMEOUT,,,,0.101,,1800.258,282.19,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_24_3,,TIMEOUT,,,,0.099,,1800.235,269.2,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_28_1,,TIMEOUT,,,,0.113,,1800.25,274.96,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_28_2,,TIMEOUT,,,,0.116,,1800.247,260.71,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_28_3,,TIMEOUT,,,,0.117,,1800.298,297.25,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_2_1,,SOLVED,True,1,,0.036,0.023,1.267,124.0,
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_2_2,,SOLVED,True,2,,0.036,0.037,1.307,122.0,
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_2_3,,SOLVED,True,1,,0.035,0.023,1.262,122.0,
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_32_1,,TIMEOUT,,,,0.126,,1800.394,304.2,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_32_2,,TIMEOUT,,,,0.128,,1800.244,204.1,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_32_3,,TIMEOUT,,,,0.121,,1800.409,304.93,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_36_1,,TIMEOUT,,,,0.212,,1800.321,323.05,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_36_2,,TIMEOUT,,,,0.214,,1800.255,258.34,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_36_3,,TIMEOUT,,,,0.218,,1800.162,194.66,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_40_1,,TIMEOUT,,,,0.225,,1800.339,315.57,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_40_2,,TIMEOUT,,,,0.204,,1800.41,334.38,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_40_3,,TIMEOUT,,,,0.213,,1800.384,328.87,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_4_1,,SOLVED,True,7,,0.041,0.063,1.313,124.0,
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_4_2,,SOLVED,True,8,,0.04,0.072,1.323,124.0,
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_4_3,,SOLVED,True,8,,0.042,0.149,1.399,124.0,
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_8_1,,TIMEOUT,,,,0.054,,1800.07,170.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_8_2,,TIMEOUT,,,,0.055,,1800.091,180.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,counters,rnd_instance_8_3,,TIMEOUT,,,,0.054,,1800.092,180.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile1,,SOLVED,True,10,,0.091,6.532,7.833,143.85,
PLASPPlanner-seq,numeric-domains,delivery,pfile10,,TIMEOUT,,,,0.19,,1800.464,457.3,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile11,,TIMEOUT,,,,0.203,,1800.544,456.54,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile12,,TIMEOUT,,,,0.203,,1801.01,813.05,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile13,,TIMEOUT,,,,0.209,,1801.065,894.87,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile14,,TIMEOUT,,,,0.208,,1801.101,804.85,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile15,,TIMEOUT,,,,0.219,,1801.333,945.62,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile16,,TIMEOUT,,,,0.231,,1801.476,1097.81,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile17,,TIMEOUT,,,,0.231,,1801.847,1457.06,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile18,,TIMEOUT,,,,0.259,,1802.011,1514.62,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile19,,TIMEOUT,,,,0.297,,1802.333,1573.61,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile2,,TIMEOUT,,,,0.095,,1800.095,188.77,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile20,,TIMEOUT,,,,0.286,,1802.529,1614.03,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile3,,TIMEOUT,,,,0.102,,1800.128,214.99,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile4,,TIMEOUT,,,,0.109,,1800.236,283.37,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile5,,TIMEOUT,,,,0.106,,1800.167,235.43,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile6,,TIMEOUT,,,,0.117,,1800.241,282.18,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile7,,TIMEOUT,,,,0.123,,1800.334,339.08,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile8,,TIMEOUT,,,,0.119,,1800.248,292.76,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,delivery,pfile9,,TIMEOUT,,,,0.124,,1800.544,458.96,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile1,,SOLVED,True,10,,0.101,0.663,2.236,140.0,
PLASPPlanner-seq,numeric-domains,depots,pfile10,,TIMEOUT,,,,0.112,,1804.048,1612.38,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile11,,TIMEOUT,,,,0.123,,1813.79,4060.68,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile12,,MEMOUT,,,,0.123,,906.951,6761.46,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,depots,pfile13,,TIMEOUT,,,,0.108,,1805.554,1928.56,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile14,,TIMEOUT,,,,0.124,,1808.47,2634.66,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile15,,TIMEOUT,,,,0.225,,1819.719,4317.28,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile16,,TIMEOUT,,,,0.111,,1803.508,1601.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile17,,TIMEOUT,,,,0.12,,1809.474,3414.71,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile18,,TIMEOUT,,,,0.234,,1817.075,6059.56,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile19,,TIMEOUT,,,,0.119,,1818.469,4663.58,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile2,,SOLVED,True,15,,0.115,522.632,524.299,488.71,
PLASPPlanner-seq,numeric-domains,depots,pfile20,,MEMOUT,,,,0.232,,670.519,6715.49,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,depots,pfile3,,TIMEOUT,,,,0.127,,1802.18,1027.27,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile4,,TIMEOUT,,,,0.111,,1802.54,1438.16,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile5,,TIMEOUT,,,,0.126,,1803.724,2042.91,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile6,,TIMEOUT,,,,0.126,,1807.392,4531.94,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile7,,TIMEOUT,,,,0.109,,1801.48,810.67,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile8,,TIMEOUT,,,,0.114,,1803.269,1540.47,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,depots,pfile9,,TIMEOUT,,,,0.129,,1806.696,3215.32,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,driverlog,pfile1,,ERROR,,,,,,1.317,122.0,"SyntaxError: Found invalid expression: driven. From line: 53, col 6 to line: 53, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile10,,ERROR,,,,,,1.467,122.0,"SyntaxError: Found invalid expression: driven. From line: 170, col 6 to line: 170, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile11,,ERROR,,,,,,1.467,120.0,"SyntaxError: Found invalid expression: driven. From line: 201, col 6 to line: 201, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile12,,ERROR,,,,,,1.616,124.0,"SyntaxError: Found invalid expression: driven. From line: 311, col 6 to line: 311, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile13,,ERROR,,,,,,1.776,124.0,"SyntaxError: Found invalid expression: driven. From line: 392, col 6 to line: 392, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile14,,ERROR,,,,,,1.59,124.0,"SyntaxError: Found invalid expression: driven. From line: 270, col 6 to line: 270, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile15,,ERROR,,,,,,1.675,126.0,"SyntaxError: Found invalid expression: driven. From line: 389, col 6 to line: 389, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile16,,ERROR,,,,,,1.718,126.0,"SyntaxError: Found invalid expression: driven. From line: 490, col 6 to line: 490, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile17,,ERROR,,,,,,1.765,128.0,"SyntaxError: Found invalid expression: driven. From line: 545, col 6 to line: 545, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile18,,ERROR,,,,,,1.877,126.0,"SyntaxError: Found invalid expression: driven. From line: 653, col 6 to line: 653, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile19,,ERROR,,,,,,1.926,128.0,"SyntaxError: Found invalid expression: driven. From line: 704, col 6 to line: 704, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile2,,ERROR,,,,,,1.365,122.0,"SyntaxError: Found invalid expression: driven. From line: 65, col 6 to line: 65, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile20,,ERROR,,,,,,2.027,130.0,"SyntaxError: Found invalid expression: driven. From line: 733, col 6 to line: 733, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile3,,ERROR,,,,,,1.328,120.0,"SyntaxError: Found invalid expression: driven. From line: 66, col 6 to line: 66, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile4,,ERROR,,,,,,1.301,120.0,"SyntaxError: Found invalid expression: driven. From line: 61, col 6 to line: 61, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile5,,ERROR,,,,,,1.315,122.0,"SyntaxError: Found invalid expression: driven. From line: 70, col 6 to line: 70, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile6,,ERROR,,,,,,1.3,122.0,"SyntaxError: Found invalid expression: driven. From line: 64, col 6 to line: 64, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile7,,ERROR,,,,,,1.282,120.0,"SyntaxError: Found invalid expression: driven. From line: 75, col 6 to line: 75, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile8,,ERROR,,,,,,1.29,120.0,"SyntaxError: Found invalid expression: driven. From line: 77, col 6 to line: 77, col 12"
PLASPPlanner-seq,numeric-domains,driverlog,pfile9,,ERROR,,,,,,1.45,122.0,"SyntaxError: Found invalid expression: driven. From line: 122, col 6 to line: 122, col 12"
PLASPPlanner-seq,numeric-domains,drone,pfile1,,SOLVED,True,4,,0.093,0.066,1.366,126.0,
PLASPPlanner-seq,numeric-domains,drone,pfile10,,TIMEOUT,,,,0.357,,1800.194,206.07,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile11,,TIMEOUT,,,,0.323,,1800.145,182.39,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile12,,TIMEOUT,,,,0.342,,1800.159,194.18,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile13,,TIMEOUT,,,,0.345,,1800.211,227.38,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile14,,TIMEOUT,,,,0.345,,1800.188,212.72,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile15,,TIMEOUT,,,,0.386,,1800.12,170.59,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile16,,TIMEOUT,,,,0.372,,1800.246,252.22,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile17,,TIMEOUT,,,,0.988,,1800.435,304.09,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile18,,TIMEOUT,,,,1.017,,1800.274,194.75,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile19,,TIMEOUT,,,,1.154,,1800.324,215.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile2,,SOLVED,True,10,,0.103,0.143,1.456,126.0,
PLASPPlanner-seq,numeric-domains,drone,pfile20,,TIMEOUT,,,,1.679,,1800.574,286.62,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile3,,SOLVED,True,23,,0.114,14.947,16.329,140.0,
PLASPPlanner-seq,numeric-domains,drone,pfile4,,TIMEOUT,,,,0.244,,1800.14,184.52,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile5,,TIMEOUT,,,,0.236,,1800.157,193.48,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,drone,pfile6,,TIMEOUT,,,,0.288,,1800.111,171.31,Hit the task time limit.
