track,planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason,time_limit,memory_limit,task_id
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_10_2_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_10_2_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_10_2_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_10_2_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_10_2_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_10_2_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_15_3_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_15_3_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_15_3_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_15_3_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_15_3_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_15_3_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_20_5_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_20_5_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_20_5_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_20_5_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_20_5_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_20_5_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_25_6_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_25_6_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_25_6_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_25_6_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_25_6_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_25_6_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_30_7_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_30_7_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_30_7_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_30_7_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_30_7_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_30_7_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_35_8_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_35_8_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_35_8_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_35_8_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_35_8_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_35_8_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_40_10_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_40_10_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_40_10_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_40_10_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_40_10_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_7_40_10_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_5_2_1,,SOLVED,True,9,,0.09,10.757,12.046,134.0,,1800,8192,numeric-domains:block-grouping:instance_7_5_2_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_5_2_2,,SOLVED,True,9,,0.09,4.091,5.407,132.0,,1800,8192,numeric-domains:block-grouping:instance_7_5_2_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_7_5_2_3,,SOLVED,True,10,,0.086,203.391,204.644,140.0,,1800,8192,numeric-domains:block-grouping:instance_7_5_2_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_10_2_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_10_2_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_10_2_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_10_2_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_10_2_3,,TIMEOUT,,,,0.217,,1803.531,187.71,Hit the task time limit.,1800,8192,numeric-domains:block-grouping:instance_9_10_2_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_15_3_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_15_3_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_15_3_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_15_3_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_15_3_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_15_3_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_20_5_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_20_5_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_20_5_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_20_5_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_20_5_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_20_5_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_25_6_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_25_6_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_25_6_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_25_6_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_25_6_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_25_6_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_30_7_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_30_7_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_30_7_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_30_7_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_30_7_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_30_7_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_35_8_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_35_8_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_35_8_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_35_8_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_35_8_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_35_8_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_40_10_1,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_40_10_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_40_10_2,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_40_10_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_40_10_3,,KILLED,,,,,,,,,1800,8192,numeric-domains:block-grouping:instance_9_40_10_3
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_5_2_1,,SOLVED,True,10,,0.081,4.084,5.277,132.0,,1800,8192,numeric-domains:block-grouping:instance_9_5_2_1
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_5_2_2,,TIMEOUT,,,,0.09,,1800.102,174.0,Hit the task time limit.,1800,8192,numeric-domains:block-grouping:instance_9_5_2_2
numeric,PLASPPlanner-seq,numeric-domains,block-grouping,instance_9_5_2_3,,SOLVED,True,10,,0.088,18.523,19.737,134.0,,1800,8192,numeric-domains:block-grouping:instance_9_5_2_3
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile01,,SOLVED,True,15,,0.069,111.002,112.177,516.56,,1800,8192,numeric-domains:coins:pfile01
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile02,,TIMEOUT,,,,0.072,,1803.593,1560.27,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile02
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile03,,TIMEOUT,,,,0.071,,1801.442,837.77,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile03
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile04,,TIMEOUT,,,,0.072,,1802.294,1064.77,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile04
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile05,,TIMEOUT,,,,0.075,,1800.586,530.04,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile05
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile06,,TIMEOUT,,,,0.07,,1800.626,481.96,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile06
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile07,,TIMEOUT,,,,0.071,,1800.994,1113.42,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile07
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile08,,TIMEOUT,,,,0.071,,1801.043,553.45,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile08
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile09,,TIMEOUT,,,,0.075,,1802.739,1325.05,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile09
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile10,,TIMEOUT,,,,0.076,,1802.786,1235.71,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile10
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile11,,TIMEOUT,,,,0.071,,1801.463,551.77,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile11
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile12,,TIMEOUT,,,,0.072,,1805.921,1741.24,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile12
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile13,,TIMEOUT,,,,0.071,,1804.807,1313.93,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile13
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile14,,TIMEOUT,,,,0.072,,1814.682,2812.79,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile14
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile15,,TIMEOUT,,,,0.072,,1813.869,2832.84,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile15
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile16,,TIMEOUT,,,,0.072,,1825.795,5180.82,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile16
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile17,,TIMEOUT,,,,0.073,,1822.111,5150.93,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile17
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile18,,TIMEOUT,,,,0.071,,1809.717,5178.22,Hit the task time limit.,1800,8192,numeric-domains:coins:pfile18
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile19,,MEMOUT,,,,0.071,,328.75,6207.67,MemoryError under a 8192MB limit.,1800,8192,numeric-domains:coins:pfile19
numeric,PLASPPlanner-seq,numeric-domains,coins,pfile20,,MEMOUT,,,,0.071,,121.299,6205.07,MemoryError under a 8192MB limit.,1800,8192,numeric-domains:coins:pfile20
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_12,,TIMEOUT,,,,0.065,,1800.118,205.64,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_12
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_16,,TIMEOUT,,,,0.076,,1800.137,205.52,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_16
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_2,,SOLVED,True,1,,0.035,0.022,1.19,122.0,,1800,8192,numeric-domains:counters:fz_instance_2
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_20,,TIMEOUT,,,,0.083,,1800.129,203.98,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_20
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_24,,TIMEOUT,,,,0.108,,1800.128,194.84,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_24
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_28,,TIMEOUT,,,,0.11,,1800.131,203.64,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_28
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_32,,TIMEOUT,,,,0.119,,1800.215,216.82,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_32
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_36,,TIMEOUT,,,,0.188,,1800.209,220.4,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_36
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_4,,SOLVED,True,6,,0.04,0.054,1.296,124.0,,1800,8192,numeric-domains:counters:fz_instance_4
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_40,,TIMEOUT,,,,0.191,,1800.186,202.94,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_40
numeric,PLASPPlanner-seq,numeric-domains,counters,fz_instance_8,,TIMEOUT,,,,0.052,,1800.091,188.0,Hit the task time limit.,1800,8192,numeric-domains:counters:fz_instance_8
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_12,,TIMEOUT,,,,0.063,,1800.208,220.8,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_12
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_16,,TIMEOUT,,,,0.073,,1800.196,237.96,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_16
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_2,,SOLVED,True,3,,0.033,0.03,1.172,124.0,,1800,8192,numeric-domains:counters:inv_instance_2
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_20,,TIMEOUT,,,,0.082,,1800.2,210.38,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_20
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_24,,TIMEOUT,,,,0.104,,1800.199,241.03,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_24
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_28,,TIMEOUT,,,,0.112,,1800.216,245.59,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_28
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_32,,TIMEOUT,,,,0.129,,1800.296,255.62,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_32
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_36,,TIMEOUT,,,,0.227,,1800.248,261.33,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_36
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_4,,SOLVED,True,12,,0.038,3.016,4.178,128.0,,1800,8192,numeric-domains:counters:inv_instance_4
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_40,,TIMEOUT,,,,0.232,,1800.237,258.31,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_40
numeric,PLASPPlanner-seq,numeric-domains,counters,inv_instance_8,,TIMEOUT,,,,0.051,,1800.174,214.0,Hit the task time limit.,1800,8192,numeric-domains:counters:inv_instance_8
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_12_1,,TIMEOUT,,,,0.064,,1800.123,194.58,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_12_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_12_2,,TIMEOUT,,,,0.065,,1800.12,202.55,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_12_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_12_3,,TIMEOUT,,,,0.064,,1800.135,198.75,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_12_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_16_1,,TIMEOUT,,,,0.074,,1800.179,229.58,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_16_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_16_2,,TIMEOUT,,,,0.075,,1800.162,224.72,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_16_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_16_3,,TIMEOUT,,,,0.079,,1800.224,267.51,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_16_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_20_1,,TIMEOUT,,,,0.086,,1800.209,257.94,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_20_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_20_2,,TIMEOUT,,,,0.086,,1800.177,226.25,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_20_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_20_3,,TIMEOUT,,,,0.088,,1800.206,242.67,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_20_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_24_1,,TIMEOUT,,,,0.101,,1800.166,225.07,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_24_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_24_2,,TIMEOUT,,,,0.101,,1800.258,282.19,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_24_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_24_3,,TIMEOUT,,,,0.099,,1800.235,269.2,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_24_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_28_1,,TIMEOUT,,,,0.113,,1800.25,274.96,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_28_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_28_2,,TIMEOUT,,,,0.116,,1800.247,260.71,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_28_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_28_3,,TIMEOUT,,,,0.117,,1800.298,297.25,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_28_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_2_1,,SOLVED,True,1,,0.036,0.023,1.267,124.0,,1800,8192,numeric-domains:counters:rnd_instance_2_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_2_2,,SOLVED,True,2,,0.036,0.037,1.307,122.0,,1800,8192,numeric-domains:counters:rnd_instance_2_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_2_3,,SOLVED,True,1,,0.035,0.023,1.262,122.0,,1800,8192,numeric-domains:counters:rnd_instance_2_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_32_1,,TIMEOUT,,,,0.126,,1800.394,304.2,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_32_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_32_2,,TIMEOUT,,,,0.128,,1800.244,204.1,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_32_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_32_3,,TIMEOUT,,,,0.121,,1800.409,304.93,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_32_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_36_1,,TIMEOUT,,,,0.212,,1800.321,323.05,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_36_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_36_2,,TIMEOUT,,,,0.214,,1800.255,258.34,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_36_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_36_3,,TIMEOUT,,,,0.218,,1800.162,194.66,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_36_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_40_1,,TIMEOUT,,,,0.225,,1800.339,315.57,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_40_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_40_2,,TIMEOUT,,,,0.204,,1800.41,334.38,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_40_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_40_3,,TIMEOUT,,,,0.213,,1800.384,328.87,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_40_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_4_1,,SOLVED,True,7,,0.041,0.063,1.313,124.0,,1800,8192,numeric-domains:counters:rnd_instance_4_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_4_2,,SOLVED,True,8,,0.04,0.072,1.323,124.0,,1800,8192,numeric-domains:counters:rnd_instance_4_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_4_3,,SOLVED,True,8,,0.042,0.149,1.399,124.0,,1800,8192,numeric-domains:counters:rnd_instance_4_3
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_8_1,,TIMEOUT,,,,0.054,,1800.07,170.0,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_8_1
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_8_2,,TIMEOUT,,,,0.055,,1800.091,180.0,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_8_2
numeric,PLASPPlanner-seq,numeric-domains,counters,rnd_instance_8_3,,TIMEOUT,,,,0.054,,1800.092,180.0,Hit the task time limit.,1800,8192,numeric-domains:counters:rnd_instance_8_3
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile1,,SOLVED,True,10,,0.091,6.532,7.833,143.85,,1800,8192,numeric-domains:delivery:pfile1
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile10,,TIMEOUT,,,,0.19,,1800.464,457.3,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile10
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile11,,TIMEOUT,,,,0.203,,1800.544,456.54,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile11
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile12,,TIMEOUT,,,,0.203,,1801.01,813.05,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile12
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile13,,TIMEOUT,,,,0.209,,1801.065,894.87,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile13
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile14,,TIMEOUT,,,,0.208,,1801.101,804.85,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile14
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile15,,TIMEOUT,,,,0.219,,1801.333,945.62,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile15
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile16,,TIMEOUT,,,,0.231,,1801.476,1097.81,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile16
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile17,,TIMEOUT,,,,0.231,,1801.847,1457.06,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile17
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile18,,TIMEOUT,,,,0.259,,1802.011,1514.62,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile18
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile19,,TIMEOUT,,,,0.297,,1802.333,1573.61,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile19
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile2,,TIMEOUT,,,,0.095,,1800.095,188.77,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile2
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile20,,TIMEOUT,,,,0.286,,1802.529,1614.03,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile20
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile3,,TIMEOUT,,,,0.102,,1800.128,214.99,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile3
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile4,,TIMEOUT,,,,0.109,,1800.236,283.37,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile4
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile5,,TIMEOUT,,,,0.106,,1800.167,235.43,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile5
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile6,,TIMEOUT,,,,0.117,,1800.241,282.18,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile6
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile7,,TIMEOUT,,,,0.123,,1800.334,339.08,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile7
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile8,,TIMEOUT,,,,0.119,,1800.248,292.76,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile8
numeric,PLASPPlanner-seq,numeric-domains,delivery,pfile9,,TIMEOUT,,,,0.124,,1800.544,458.96,Hit the task time limit.,1800,8192,numeric-domains:delivery:pfile9
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile1,,SOLVED,True,10,,0.101,0.663,2.236,140.0,,1800,8192,numeric-domains:depots:pfile1
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile10,,TIMEOUT,,,,0.112,,1804.048,1612.38,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile10
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile11,,TIMEOUT,,,,0.123,,1813.79,4060.68,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile11
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile12,,MEMOUT,,,,0.123,,906.951,6761.46,MemoryError under a 8192MB limit.,1800,8192,numeric-domains:depots:pfile12
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile13,,TIMEOUT,,,,0.108,,1805.554,1928.56,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile13
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile14,,TIMEOUT,,,,0.124,,1808.47,2634.66,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile14
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile15,,TIMEOUT,,,,0.225,,1819.719,4317.28,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile15
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile16,,TIMEOUT,,,,0.111,,1803.508,1601.8,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile16
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile17,,TIMEOUT,,,,0.12,,1809.474,3414.71,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile17
numeric,PLASPPlanner-seq,numeric-domains,depots,pfile18,,TIMEOUT,,,,0.234,,1817.075,6059.56,Hit the task time limit.,1800,8192,numeric-domains:depots:pfile18
